timestamp,bpm,source
"2025-08-05T23:51:13+00:00",78,"workout"
"2025-08-05T23:51:18+00:00",77,"workout"
"2025-08-05T23:51:23+00:00",77,"workout"
"2025-08-05T23:51:28+00:00",76,"workout"
"2025-08-05T23:51:33+00:00",76,"workout"
"2025-08-05T23:51:38+00:00",76,"workout"
"2025-08-05T23:51:43+00:00",76,"workout"
"2025-08-05T23:51:48+00:00",77,"workout"
"2025-08-05T23:51:53+00:00",78,"workout"
"2025-08-05T23:51:58+00:00",78,"workout"
"2025-08-05T23:52:03+00:00",77,"workout"
"2025-08-05T23:52:08+00:00",76,"workout"
"2025-08-05T23:52:13+00:00",76,"workout"
"2025-08-05T23:52:18+00:00",77,"workout"
"2025-08-05T23:52:23+00:00",78,"workout"
"2025-08-05T23:52:28+00:00",79,"workout"
"2025-08-05T23:52:33+00:00",79,"workout"
"2025-08-05T23:52:38+00:00",80,"workout"
"2025-08-05T23:52:43+00:00",80,"workout"
"2025-08-05T23:52:48+00:00",80,"workout"
"2025-08-05T23:52:53+00:00",81,"workout"
"2025-08-05T23:52:58+00:00",82,"workout"
"2025-08-05T23:53:03+00:00",83,"workout"
"2025-08-05T23:53:08+00:00",83,"workout"
"2025-08-05T23:53:13+00:00",83,"workout"
"2025-08-05T23:53:18+00:00",83,"workout"
"2025-08-05T23:53:23+00:00",82,"workout"
"2025-08-05T23:57:52+00:00",73,"awake"
"2025-08-05T23:57:54+00:00",76,"awake"
"2025-08-05T23:58:20+00:00",72,"awake"
"2025-08-06T00:06:01+00:00",72,"awake"
"2025-08-06T00:06:26+00:00",75,"awake"
"2025-08-06T00:06:27+00:00",74,"awake"
"2025-08-06T00:08:33+00:00",71,"awake"
"2025-08-06T00:08:34+00:00",72,"awake"
"2025-08-06T00:08:50+00:00",75,"awake"
"2025-08-06T00:13:43+00:00",66,"awake"
"2025-08-06T00:13:47+00:00",71,"awake"
"2025-08-06T00:14:00+00:00",67,"awake"
"2025-08-06T00:17:03+00:00",75,"workout"
"2025-08-06T00:17:08+00:00",74,"workout"
"2025-08-06T00:17:13+00:00",75,"workout"
"2025-08-06T00:17:18+00:00",76,"workout"
"2025-08-06T00:17:23+00:00",77,"workout"
"2025-08-06T00:17:28+00:00",78,"workout"
"2025-08-06T00:17:33+00:00",79,"workout"
"2025-08-06T00:17:38+00:00",80,"workout"
"2025-08-06T00:17:43+00:00",80,"workout"
"2025-08-06T00:17:48+00:00",79,"workout"
"2025-08-06T00:17:53+00:00",79,"workout"
"2025-08-06T00:17:58+00:00",79,"workout"
"2025-08-06T00:18:03+00:00",78,"workout"
"2025-08-06T00:18:08+00:00",78,"workout"
"2025-08-06T00:18:13+00:00",78,"workout"
"2025-08-06T00:18:18+00:00",77,"workout"
"2025-08-06T00:18:23+00:00",77,"workout"
"2025-08-06T00:18:28+00:00",77,"workout"
"2025-08-06T00:18:33+00:00",77,"workout"
"2025-08-06T00:18:38+00:00",77,"workout"
"2025-08-06T00:18:43+00:00",77,"workout"
"2025-08-06T00:18:48+00:00",76,"workout"
"2025-08-06T00:18:53+00:00",75,"workout"
"2025-08-06T00:18:58+00:00",75,"workout"
"2025-08-06T00:19:03+00:00",75,"workout"
"2025-08-06T00:19:08+00:00",75,"workout"
"2025-08-06T00:19:13+00:00",74,"workout"
"2025-08-06T00:19:18+00:00",74,"workout"
"2025-08-06T00:19:23+00:00",74,"workout"
"2025-08-06T00:19:28+00:00",74,"workout"
"2025-08-06T00:19:33+00:00",75,"workout"
"2025-08-06T00:19:38+00:00",75,"workout"
"2025-08-06T00:19:43+00:00",76,"workout"
"2025-08-06T00:19:48+00:00",76,"workout"
"2025-08-06T00:19:53+00:00",76,"workout"
"2025-08-06T00:19:58+00:00",76,"workout"
"2025-08-06T00:20:03+00:00",77,"workout"
"2025-08-06T00:20:08+00:00",77,"workout"
"2025-08-06T00:20:13+00:00",77,"workout"
"2025-08-06T00:20:18+00:00",76,"workout"
"2025-08-06T00:20:23+00:00",76,"workout"
"2025-08-06T00:20:28+00:00",76,"workout"
"2025-08-06T00:20:33+00:00",76,"workout"
"2025-08-06T00:20:38+00:00",76,"workout"
"2025-08-06T00:20:43+00:00",76,"workout"
"2025-08-06T00:20:48+00:00",76,"workout"
"2025-08-06T00:20:53+00:00",76,"workout"
"2025-08-06T00:20:58+00:00",76,"workout"
"2025-08-06T00:21:03+00:00",77,"workout"
"2025-08-06T00:21:08+00:00",77,"workout"
"2025-08-06T00:21:13+00:00",78,"workout"
"2025-08-06T00:21:18+00:00",78,"workout"
"2025-08-06T00:21:23+00:00",78,"workout"
"2025-08-06T00:21:28+00:00",78,"workout"
"2025-08-06T00:21:33+00:00",78,"workout"
"2025-08-06T00:21:38+00:00",79,"workout"
"2025-08-06T00:21:43+00:00",79,"workout"
"2025-08-06T00:21:48+00:00",79,"workout"
"2025-08-06T00:21:53+00:00",79,"workout"
"2025-08-06T00:21:58+00:00",79,"workout"
"2025-08-06T00:22:03+00:00",79,"workout"
"2025-08-06T00:22:08+00:00",79,"workout"
"2025-08-06T00:22:13+00:00",79,"workout"
"2025-08-06T00:22:18+00:00",78,"workout"
"2025-08-06T00:22:23+00:00",78,"workout"
"2025-08-06T00:22:28+00:00",77,"workout"
"2025-08-06T00:22:33+00:00",77,"workout"
"2025-08-06T00:22:38+00:00",78,"workout"
"2025-08-06T00:22:43+00:00",78,"workout"
"2025-08-06T00:22:48+00:00",78,"workout"
"2025-08-06T00:22:53+00:00",78,"workout"
"2025-08-06T00:22:58+00:00",78,"workout"
"2025-08-06T00:23:03+00:00",77,"workout"
"2025-08-06T00:23:08+00:00",78,"workout"
"2025-08-06T00:23:13+00:00",78,"workout"
"2025-08-06T00:23:18+00:00",78,"workout"
"2025-08-06T00:23:23+00:00",78,"workout"
"2025-08-06T00:23:28+00:00",78,"workout"
"2025-08-06T00:23:33+00:00",78,"workout"
"2025-08-06T00:23:38+00:00",78,"workout"
"2025-08-06T00:23:43+00:00",77,"workout"
"2025-08-06T00:23:48+00:00",78,"workout"
"2025-08-06T00:23:53+00:00",78,"workout"
"2025-08-06T00:23:58+00:00",77,"workout"
"2025-08-06T00:24:03+00:00",77,"workout"
"2025-08-06T00:24:05+00:00",77,"awake"
"2025-08-06T00:24:08+00:00",76,"workout"
"2025-08-06T00:24:09+00:00",79,"awake"
"2025-08-06T00:24:10+00:00",84,"awake"
"2025-08-06T00:24:13+00:00",76,"workout"
"2025-08-06T00:24:18+00:00",76,"workout"
"2025-08-06T00:24:23+00:00",76,"workout"
"2025-08-06T00:30:03+00:00",82,"workout"
"2025-08-06T00:30:08+00:00",81,"workout"
"2025-08-06T00:30:13+00:00",81,"workout"
"2025-08-06T00:30:18+00:00",81,"workout"
"2025-08-06T00:30:23+00:00",82,"workout"
"2025-08-06T00:30:28+00:00",82,"workout"
"2025-08-06T00:30:33+00:00",83,"workout"
"2025-08-06T00:30:38+00:00",84,"workout"
"2025-08-06T00:30:43+00:00",84,"workout"
"2025-08-06T00:30:48+00:00",85,"workout"
"2025-08-06T00:30:53+00:00",84,"workout"
"2025-08-06T00:30:58+00:00",85,"workout"
"2025-08-06T00:31:03+00:00",85,"workout"
"2025-08-06T00:31:08+00:00",85,"workout"
"2025-08-06T00:31:13+00:00",86,"workout"
"2025-08-06T00:31:18+00:00",86,"workout"
"2025-08-06T00:31:23+00:00",86,"workout"
"2025-08-06T00:31:28+00:00",87,"workout"
"2025-08-06T00:31:33+00:00",87,"workout"
"2025-08-06T00:31:38+00:00",87,"workout"
"2025-08-06T00:31:43+00:00",87,"workout"
"2025-08-06T00:31:48+00:00",87,"workout"
"2025-08-06T00:31:53+00:00",88,"workout"
"2025-08-06T00:31:58+00:00",88,"workout"
"2025-08-06T00:32:03+00:00",88,"workout"
"2025-08-06T00:32:08+00:00",88,"workout"
"2025-08-06T00:32:13+00:00",88,"workout"
"2025-08-06T00:32:18+00:00",88,"workout"
"2025-08-06T00:32:23+00:00",88,"workout"
"2025-08-06T00:32:28+00:00",88,"workout"
"2025-08-06T00:32:33+00:00",88,"workout"
"2025-08-06T00:32:38+00:00",88,"workout"
"2025-08-06T00:32:43+00:00",88,"workout"
"2025-08-06T00:32:48+00:00",88,"workout"
"2025-08-06T00:32:53+00:00",88,"workout"
"2025-08-06T00:32:58+00:00",89,"workout"
"2025-08-06T00:33:03+00:00",89,"workout"
"2025-08-06T00:33:08+00:00",88,"workout"
"2025-08-06T00:33:13+00:00",87,"workout"
"2025-08-06T00:33:18+00:00",87,"workout"
"2025-08-06T00:33:23+00:00",87,"workout"
"2025-08-06T00:33:28+00:00",87,"workout"
"2025-08-06T00:33:33+00:00",87,"workout"
"2025-08-06T00:33:38+00:00",87,"workout"
"2025-08-06T00:33:43+00:00",87,"workout"
"2025-08-06T00:33:48+00:00",87,"workout"
"2025-08-06T00:33:53+00:00",87,"workout"
"2025-08-06T00:33:58+00:00",87,"workout"
"2025-08-06T00:34:03+00:00",88,"workout"
"2025-08-06T00:34:08+00:00",88,"workout"
"2025-08-06T00:34:13+00:00",88,"workout"
"2025-08-06T00:34:18+00:00",88,"workout"
"2025-08-06T00:34:23+00:00",88,"workout"
"2025-08-06T00:34:28+00:00",88,"workout"
"2025-08-06T00:34:33+00:00",88,"workout"
"2025-08-06T00:34:38+00:00",88,"workout"
"2025-08-06T00:34:43+00:00",88,"workout"
"2025-08-06T00:34:48+00:00",88,"workout"
"2025-08-06T00:34:53+00:00",88,"workout"
"2025-08-06T00:34:58+00:00",88,"workout"
"2025-08-06T00:35:03+00:00",88,"workout"
"2025-08-06T00:35:08+00:00",87,"workout"
"2025-08-06T00:35:13+00:00",87,"workout"
"2025-08-06T00:35:18+00:00",86,"workout"
"2025-08-06T00:35:23+00:00",86,"workout"
"2025-08-06T00:35:28+00:00",85,"workout"
"2025-08-06T00:35:33+00:00",85,"workout"
"2025-08-06T00:35:38+00:00",85,"workout"
"2025-08-06T00:35:43+00:00",85,"workout"
"2025-08-06T00:35:48+00:00",85,"workout"
"2025-08-06T00:35:53+00:00",86,"workout"
"2025-08-06T00:35:58+00:00",86,"workout"
"2025-08-06T00:36:03+00:00",86,"workout"
"2025-08-06T00:36:08+00:00",86,"workout"
"2025-08-06T00:36:13+00:00",86,"workout"
"2025-08-06T00:36:18+00:00",86,"workout"
"2025-08-06T00:36:23+00:00",86,"workout"
"2025-08-06T00:36:28+00:00",86,"workout"
"2025-08-06T00:36:33+00:00",86,"workout"
"2025-08-06T00:36:38+00:00",86,"workout"
"2025-08-06T00:36:43+00:00",86,"workout"
"2025-08-06T00:36:48+00:00",86,"workout"
"2025-08-06T00:36:53+00:00",86,"workout"
"2025-08-06T00:36:58+00:00",86,"workout"
"2025-08-06T00:37:03+00:00",86,"workout"
"2025-08-06T00:37:08+00:00",86,"workout"
"2025-08-06T00:37:13+00:00",86,"workout"
"2025-08-06T00:37:18+00:00",86,"workout"
"2025-08-06T00:37:23+00:00",86,"workout"
"2025-08-06T00:37:28+00:00",86,"workout"
"2025-08-06T00:37:33+00:00",86,"workout"
"2025-08-06T00:37:38+00:00",85,"workout"
"2025-08-06T00:37:43+00:00",85,"workout"
"2025-08-06T00:37:48+00:00",85,"workout"
"2025-08-06T00:37:53+00:00",85,"workout"
"2025-08-06T00:37:58+00:00",85,"workout"
"2025-08-06T00:38:03+00:00",84,"workout"
"2025-08-06T00:38:08+00:00",84,"workout"
"2025-08-06T00:38:13+00:00",84,"workout"
"2025-08-06T00:38:18+00:00",83,"workout"
"2025-08-06T00:38:23+00:00",83,"workout"
"2025-08-06T00:38:28+00:00",83,"workout"
"2025-08-06T00:38:33+00:00",83,"workout"
"2025-08-06T00:38:38+00:00",83,"workout"
"2025-08-06T00:38:43+00:00",83,"workout"
"2025-08-06T00:38:48+00:00",83,"workout"
"2025-08-06T00:38:53+00:00",83,"workout"
"2025-08-06T00:38:58+00:00",83,"workout"
"2025-08-06T00:39:03+00:00",83,"workout"
"2025-08-06T00:39:08+00:00",83,"workout"
"2025-08-06T00:39:13+00:00",83,"workout"
"2025-08-06T00:39:18+00:00",82,"workout"
"2025-08-06T00:39:23+00:00",82,"workout"
"2025-08-06T00:39:28+00:00",81,"workout"
"2025-08-06T00:39:33+00:00",81,"workout"
"2025-08-06T00:39:38+00:00",80,"workout"
"2025-08-06T00:39:43+00:00",80,"workout"
"2025-08-06T00:39:48+00:00",80,"workout"
"2025-08-06T00:39:53+00:00",80,"workout"
"2025-08-06T00:39:58+00:00",80,"workout"
"2025-08-06T00:40:03+00:00",80,"workout"
"2025-08-06T00:40:08+00:00",80,"workout"
"2025-08-06T00:40:13+00:00",81,"workout"
"2025-08-06T00:40:18+00:00",81,"workout"
"2025-08-06T00:40:23+00:00",81,"workout"
"2025-08-06T00:40:28+00:00",82,"workout"
"2025-08-06T00:40:33+00:00",83,"workout"
"2025-08-06T00:40:38+00:00",84,"workout"
"2025-08-06T00:40:43+00:00",85,"workout"
"2025-08-06T00:40:48+00:00",87,"workout"
"2025-08-06T00:40:53+00:00",87,"workout"
"2025-08-06T00:40:58+00:00",88,"workout"
"2025-08-06T00:41:03+00:00",87,"workout"
"2025-08-06T00:41:08+00:00",87,"workout"
"2025-08-06T00:41:13+00:00",87,"workout"
"2025-08-06T00:41:18+00:00",87,"workout"
"2025-08-06T00:41:23+00:00",87,"workout"
"2025-08-06T00:41:28+00:00",87,"workout"
"2025-08-06T00:41:33+00:00",86,"workout"
"2025-08-06T00:41:38+00:00",86,"workout"
"2025-08-06T00:41:43+00:00",85,"workout"
"2025-08-06T00:41:48+00:00",85,"workout"
"2025-08-06T00:41:53+00:00",85,"workout"
"2025-08-06T00:41:58+00:00",84,"workout"
"2025-08-06T00:42:03+00:00",83,"workout"
"2025-08-06T00:42:08+00:00",83,"workout"
"2025-08-06T00:42:13+00:00",82,"workout"
"2025-08-06T00:42:18+00:00",82,"workout"
"2025-08-06T00:42:23+00:00",82,"workout"
"2025-08-06T00:42:28+00:00",81,"workout"
"2025-08-06T00:42:33+00:00",81,"workout"
"2025-08-06T00:42:38+00:00",81,"workout"
"2025-08-06T00:42:43+00:00",81,"workout"
"2025-08-06T00:42:48+00:00",81,"workout"
"2025-08-06T00:42:53+00:00",81,"workout"
"2025-08-06T00:42:58+00:00",81,"workout"
"2025-08-06T00:43:03+00:00",81,"workout"
"2025-08-06T00:43:08+00:00",81,"workout"
"2025-08-06T00:43:13+00:00",81,"workout"
"2025-08-06T00:43:18+00:00",82,"workout"
"2025-08-06T00:43:23+00:00",82,"workout"
"2025-08-06T00:43:28+00:00",82,"workout"
"2025-08-06T00:43:33+00:00",82,"workout"
"2025-08-06T00:43:38+00:00",82,"workout"
"2025-08-06T00:43:43+00:00",82,"workout"
"2025-08-06T00:43:48+00:00",82,"workout"
"2025-08-06T00:43:53+00:00",82,"workout"
"2025-08-06T00:43:58+00:00",83,"workout"
"2025-08-06T00:44:03+00:00",83,"workout"
"2025-08-06T00:44:08+00:00",83,"workout"
"2025-08-06T00:44:13+00:00",84,"workout"
"2025-08-06T00:44:18+00:00",85,"workout"
"2025-08-06T00:44:23+00:00",85,"workout"
"2025-08-06T00:44:28+00:00",85,"workout"
"2025-08-06T00:44:33+00:00",85,"workout"
"2025-08-06T00:44:38+00:00",85,"workout"
"2025-08-06T00:44:43+00:00",85,"workout"
"2025-08-06T00:44:48+00:00",85,"workout"
"2025-08-06T00:44:53+00:00",85,"workout"
"2025-08-06T00:44:58+00:00",86,"workout"
"2025-08-06T00:45:03+00:00",86,"workout"
"2025-08-06T00:45:08+00:00",87,"workout"
"2025-08-06T00:45:13+00:00",87,"workout"
"2025-08-06T00:45:18+00:00",87,"workout"
"2025-08-06T00:45:23+00:00",86,"workout"
"2025-08-06T00:45:28+00:00",86,"workout"
"2025-08-06T00:45:33+00:00",86,"workout"
"2025-08-06T00:45:38+00:00",86,"workout"
"2025-08-06T00:45:43+00:00",86,"workout"
"2025-08-06T00:45:48+00:00",85,"workout"
"2025-08-06T00:45:53+00:00",84,"workout"
"2025-08-06T00:45:58+00:00",83,"workout"
"2025-08-06T00:46:03+00:00",82,"workout"
"2025-08-06T00:46:06+00:00",86,"awake"
"2025-08-06T00:46:08+00:00",81,"workout"
"2025-08-06T00:46:13+00:00",81,"workout"
"2025-08-06T00:46:18+00:00",80,"workout"
"2025-08-06T00:46:19+00:00",79,"awake"
"2025-08-06T00:46:23+00:00",80,"workout"
"2025-08-06T00:46:27+00:00",83,"awake"
"2025-08-06T00:46:28+00:00",80,"workout"
"2025-08-06T00:46:33+00:00",80,"workout"
"2025-08-06T00:46:38+00:00",81,"workout"
"2025-08-06T00:46:43+00:00",81,"workout"
"2025-08-06T00:46:48+00:00",82,"workout"
"2025-08-06T00:46:53+00:00",82,"workout"
"2025-08-06T00:46:58+00:00",82,"workout"
"2025-08-06T00:47:03+00:00",83,"workout"
"2025-08-06T00:47:08+00:00",83,"workout"
"2025-08-06T00:47:13+00:00",84,"workout"
"2025-08-06T00:47:18+00:00",84,"workout"
"2025-08-06T00:47:23+00:00",84,"workout"
"2025-08-06T00:47:28+00:00",85,"workout"
"2025-08-06T00:47:33+00:00",85,"workout"
"2025-08-06T00:47:38+00:00",85,"workout"
"2025-08-06T00:47:43+00:00",86,"workout"
"2025-08-06T00:47:48+00:00",86,"workout"
"2025-08-06T00:47:53+00:00",87,"workout"
"2025-08-06T00:47:58+00:00",87,"workout"
"2025-08-06T00:48:03+00:00",87,"workout"
"2025-08-06T00:48:08+00:00",87,"workout"
"2025-08-06T00:48:13+00:00",86,"workout"
"2025-08-06T00:48:18+00:00",86,"workout"
"2025-08-06T00:48:23+00:00",86,"workout"
"2025-08-06T00:48:28+00:00",86,"workout"
"2025-08-06T00:48:33+00:00",86,"workout"
"2025-08-06T00:48:38+00:00",86,"workout"
"2025-08-06T00:48:43+00:00",85,"workout"
"2025-08-06T00:48:48+00:00",85,"workout"
"2025-08-06T00:48:53+00:00",85,"workout"
"2025-08-06T00:48:58+00:00",86,"workout"
"2025-08-06T00:49:03+00:00",86,"workout"
"2025-08-06T00:49:08+00:00",85,"workout"
"2025-08-06T00:49:13+00:00",85,"workout"
"2025-08-06T00:49:18+00:00",85,"workout"
"2025-08-06T00:49:23+00:00",85,"workout"
"2025-08-06T00:49:28+00:00",84,"workout"
"2025-08-06T00:49:33+00:00",84,"workout"
"2025-08-06T00:49:38+00:00",83,"workout"
"2025-08-06T00:49:43+00:00",83,"workout"
"2025-08-06T00:49:48+00:00",82,"workout"
"2025-08-06T00:49:53+00:00",82,"workout"
"2025-08-06T00:49:58+00:00",81,"workout"
"2025-08-06T00:49:59+00:00",86,"awake"
"2025-08-06T00:50:00+00:00",81,"awake"
"2025-08-06T00:50:03+00:00",80,"workout"
"2025-08-06T00:50:08+00:00",80,"workout"
"2025-08-06T00:50:11+00:00",79,"awake"
"2025-08-06T00:50:13+00:00",79,"workout"
"2025-08-06T00:50:18+00:00",79,"workout"
"2025-08-06T00:50:23+00:00",79,"workout"
"2025-08-06T00:50:28+00:00",78,"workout"
"2025-08-06T00:50:33+00:00",78,"workout"
"2025-08-06T00:50:38+00:00",78,"workout"
"2025-08-06T00:50:43+00:00",78,"workout"
"2025-08-06T00:50:48+00:00",77,"workout"
"2025-08-06T00:50:53+00:00",77,"workout"
"2025-08-06T00:50:58+00:00",77,"workout"
"2025-08-06T00:51:03+00:00",78,"workout"
"2025-08-06T00:51:08+00:00",78,"workout"
"2025-08-06T00:51:13+00:00",78,"workout"
"2025-08-06T00:51:18+00:00",77,"workout"
"2025-08-06T00:51:23+00:00",77,"workout"
"2025-08-06T00:51:28+00:00",77,"workout"
"2025-08-06T00:51:33+00:00",76,"workout"
"2025-08-06T00:51:38+00:00",75,"workout"
"2025-08-06T00:51:43+00:00",75,"workout"
"2025-08-06T00:51:48+00:00",76,"workout"
"2025-08-06T00:51:53+00:00",76,"workout"
"2025-08-06T00:51:58+00:00",77,"workout"
"2025-08-06T00:56:31+00:00",67,"awake"
"2025-08-06T00:56:34+00:00",66,"awake"
"2025-08-06T00:56:56+00:00",64,"awake"
"2025-08-06T01:02:03+00:00",73,"workout"
"2025-08-06T01:02:08+00:00",72,"workout"
"2025-08-06T01:02:13+00:00",73,"workout"
"2025-08-06T01:02:18+00:00",74,"workout"
"2025-08-06T01:02:23+00:00",75,"workout"
"2025-08-06T01:02:28+00:00",76,"workout"
"2025-08-06T01:02:33+00:00",76,"workout"
"2025-08-06T01:02:38+00:00",77,"workout"
"2025-08-06T01:02:43+00:00",77,"workout"
"2025-08-06T01:02:48+00:00",77,"workout"
"2025-08-06T01:02:53+00:00",76,"workout"
"2025-08-06T01:02:58+00:00",76,"workout"
"2025-08-06T01:03:03+00:00",76,"workout"
"2025-08-06T01:03:08+00:00",76,"workout"
"2025-08-06T01:03:13+00:00",76,"workout"
"2025-08-06T01:03:18+00:00",76,"workout"
"2025-08-06T01:03:23+00:00",77,"workout"
"2025-08-06T01:03:28+00:00",77,"workout"
"2025-08-06T01:03:33+00:00",77,"workout"
"2025-08-06T01:03:38+00:00",77,"workout"
"2025-08-06T01:03:43+00:00",77,"workout"
"2025-08-06T01:03:48+00:00",77,"workout"
"2025-08-06T01:03:53+00:00",77,"workout"
"2025-08-06T01:03:58+00:00",77,"workout"
"2025-08-06T01:04:03+00:00",77,"workout"
"2025-08-06T01:04:08+00:00",77,"workout"
"2025-08-06T01:04:13+00:00",77,"workout"
"2025-08-06T01:04:18+00:00",76,"workout"
"2025-08-06T01:04:23+00:00",76,"workout"
"2025-08-06T01:04:28+00:00",76,"workout"
"2025-08-06T01:04:33+00:00",76,"workout"
"2025-08-06T01:04:38+00:00",75,"workout"
"2025-08-06T01:04:43+00:00",75,"workout"
"2025-08-06T01:04:48+00:00",75,"workout"
"2025-08-06T01:04:53+00:00",75,"workout"
"2025-08-06T01:04:58+00:00",75,"workout"
"2025-08-06T01:05:03+00:00",76,"workout"
"2025-08-06T01:05:08+00:00",76,"workout"
"2025-08-06T01:05:13+00:00",76,"workout"
"2025-08-06T01:05:18+00:00",76,"workout"
"2025-08-06T01:05:23+00:00",75,"workout"
"2025-08-06T01:05:28+00:00",75,"workout"
"2025-08-06T01:05:33+00:00",74,"workout"
"2025-08-06T01:05:38+00:00",74,"workout"
"2025-08-06T01:05:43+00:00",74,"workout"
"2025-08-06T01:05:48+00:00",74,"workout"
"2025-08-06T01:05:53+00:00",74,"workout"
"2025-08-06T01:05:58+00:00",74,"workout"
"2025-08-06T01:06:03+00:00",74,"workout"
"2025-08-06T01:06:08+00:00",74,"workout"
"2025-08-06T01:06:13+00:00",74,"workout"
"2025-08-06T01:06:18+00:00",74,"workout"
"2025-08-06T01:06:23+00:00",74,"workout"
"2025-08-06T01:06:28+00:00",73,"workout"
"2025-08-06T01:06:33+00:00",73,"workout"
"2025-08-06T01:06:38+00:00",73,"workout"
"2025-08-06T01:06:43+00:00",73,"workout"
"2025-08-06T01:06:48+00:00",74,"workout"
"2025-08-06T01:06:53+00:00",75,"workout"
"2025-08-06T01:06:58+00:00",75,"workout"
"2025-08-06T01:07:03+00:00",74,"workout"
"2025-08-06T01:07:08+00:00",73,"workout"
"2025-08-06T01:07:13+00:00",74,"workout"
"2025-08-06T01:07:18+00:00",74,"workout"
"2025-08-06T01:07:23+00:00",75,"workout"
"2025-08-06T01:07:28+00:00",75,"workout"
"2025-08-06T01:07:33+00:00",76,"workout"
"2025-08-06T01:07:38+00:00",76,"workout"
"2025-08-06T01:07:43+00:00",77,"workout"
"2025-08-06T01:07:48+00:00",76,"workout"
"2025-08-06T01:07:53+00:00",76,"workout"
"2025-08-06T01:07:58+00:00",76,"workout"
"2025-08-06T01:08:03+00:00",76,"workout"
"2025-08-06T01:08:08+00:00",76,"workout"
"2025-08-06T01:08:13+00:00",77,"workout"
"2025-08-06T01:08:18+00:00",77,"workout"
"2025-08-06T01:08:23+00:00",77,"workout"
"2025-08-06T01:08:28+00:00",77,"workout"
"2025-08-06T01:08:33+00:00",77,"workout"
"2025-08-06T01:08:38+00:00",77,"workout"
"2025-08-06T01:08:43+00:00",76,"workout"
"2025-08-06T01:08:48+00:00",76,"workout"
"2025-08-06T01:08:53+00:00",75,"workout"
"2025-08-06T01:08:58+00:00",75,"workout"
"2025-08-06T01:09:03+00:00",75,"workout"
"2025-08-06T01:09:08+00:00",74,"workout"
"2025-08-06T01:09:13+00:00",74,"workout"
"2025-08-06T01:09:18+00:00",73,"workout"
"2025-08-06T01:09:23+00:00",73,"workout"
"2025-08-06T01:09:28+00:00",73,"workout"
"2025-08-06T01:09:33+00:00",73,"workout"
"2025-08-06T01:09:38+00:00",73,"workout"
"2025-08-06T01:09:43+00:00",74,"workout"
"2025-08-06T01:09:48+00:00",75,"workout"
"2025-08-06T01:09:53+00:00",76,"workout"
"2025-08-06T01:09:58+00:00",76,"workout"
"2025-08-06T01:10:03+00:00",75,"workout"
"2025-08-06T01:10:08+00:00",75,"workout"
"2025-08-06T01:10:13+00:00",74,"workout"
"2025-08-06T01:10:18+00:00",74,"workout"
"2025-08-06T01:10:23+00:00",73,"workout"
"2025-08-06T01:10:28+00:00",74,"workout"
"2025-08-06T01:10:33+00:00",74,"workout"
"2025-08-06T01:10:38+00:00",74,"workout"
"2025-08-06T01:10:43+00:00",74,"workout"
"2025-08-06T01:10:48+00:00",73,"workout"
"2025-08-06T01:10:53+00:00",73,"workout"
"2025-08-06T01:10:58+00:00",73,"workout"
"2025-08-06T01:11:03+00:00",73,"workout"
"2025-08-06T01:11:08+00:00",73,"workout"
"2025-08-06T01:11:13+00:00",74,"workout"
"2025-08-06T01:11:18+00:00",75,"workout"
"2025-08-06T01:11:23+00:00",75,"workout"
"2025-08-06T01:11:28+00:00",75,"workout"
"2025-08-06T01:11:33+00:00",75,"workout"
"2025-08-06T01:11:38+00:00",75,"workout"
"2025-08-06T01:11:43+00:00",75,"workout"
"2025-08-06T01:11:48+00:00",75,"workout"
"2025-08-06T01:11:53+00:00",75,"workout"
"2025-08-06T01:11:58+00:00",75,"workout"
"2025-08-06T01:12:03+00:00",75,"workout"
"2025-08-06T01:12:08+00:00",75,"workout"
"2025-08-06T01:12:13+00:00",76,"workout"
"2025-08-06T01:12:18+00:00",75,"workout"
"2025-08-06T01:12:23+00:00",75,"workout"
"2025-08-06T01:12:28+00:00",76,"workout"
"2025-08-06T01:12:33+00:00",76,"workout"
"2025-08-06T01:12:38+00:00",76,"workout"
"2025-08-06T01:12:43+00:00",76,"workout"
"2025-08-06T01:12:48+00:00",76,"workout"
"2025-08-06T01:12:53+00:00",76,"workout"
"2025-08-06T01:12:58+00:00",76,"workout"
"2025-08-06T01:14:37+00:00",70,"awake"
"2025-08-06T01:14:38+00:00",68,"awake"
"2025-08-06T01:14:55+00:00",62,"awake"
"2025-08-06T01:17:11+00:00",69,"awake"
"2025-08-06T01:17:22+00:00",66,"awake"
"2025-08-06T01:17:45+00:00",73,"awake"
"2025-08-06T01:23:49+00:00",69,"awake"
"2025-08-06T01:24:05+00:00",67,"awake"
"2025-08-06T01:24:22+00:00",71,"awake"
"2025-08-06T01:28:04+00:00",67,"awake"
"2025-08-06T01:28:12+00:00",71,"awake"
"2025-08-06T01:28:13+00:00",68,"awake"
"2025-08-06T01:33:35+00:00",64,"awake"
"2025-08-06T01:33:38+00:00",68,"awake"
"2025-08-06T01:33:42+00:00",65,"awake"
"2025-08-06T01:39:17+00:00",67,"awake"
"2025-08-06T01:39:25+00:00",64,"awake"
"2025-08-06T01:39:59+00:00",65,"awake"
"2025-08-06T01:44:05+00:00",65,"awake"
"2025-08-06T01:44:12+00:00",67,"awake"
"2025-08-06T01:44:48+00:00",70,"awake"
"2025-08-06T01:49:17+00:00",63,"awake"
"2025-08-06T01:49:19+00:00",64,"awake"
